"customer_id","created_at","type","currency","transaction_name","transaction_amount","transaction_amount_usd"
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-06 01:50:23",1,"IDR","FiatDeposit",1e+05,1365044209.50634
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-06 01:52:38",15,"XBT","BuyBTC",0.00682,3.9414826
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-06 01:55:29",1,"XBT","SendBTC",-0.00682,-3.9414826
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-10 12:54:53",1,"IDR","FiatDeposit",50000,676199500.38763
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-10 12:56:56",15,"XBT","BuyBTC",0.00398,2.310191
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-10 13:04:26",1,"XBT","SendBTC",-0.003,-1.74135
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-11 10:20:42",1,"XBT","SendBTC",-0.00098,-0.5763968
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-11 12:23:35",1,"IDR","FiatDeposit",50000,671481437.268712
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-11 12:24:33",15,"XBT","BuyBTC",0.00475,2.7853525
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-11 12:25:33",1,"XBT","SendBTC",-0.00475,-2.7853525
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-11 14:04:42",1,"XBT","ReceiveBTC",2e-04,0.117324
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-11 14:09:42",1,"XBT","ReceiveBTC",0.000343,0.20121066
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-11 14:09:43",1,"XBT","ReceiveBTC",0.0037,2.170494
"9d4062d4227a3cd2e5ea3e6113e2f6ce","2016-06-11 15:22:39",1,"XBT","SendBTC",-0.004212,-2.47059072
