"customer_id","created_at","type","currency","transaction_name","transaction_amount","transaction_amount_usd"
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 10:48:39",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 10:49:55",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 10:54:08",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 10:59:03",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 11:05:09",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 16:33:30",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 16:50:34",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 16:52:41",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 17:09:15",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 17:10:44",7,"XBT","TradeBuy",0.107131,33.90374757
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 17:12:11",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 17:18:32",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 17:20:46",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 17:22:31",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-01 17:59:54",1,"XBT","SendBTC",-0.10816971,-34.0453345254
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 07:32:45",1,"XBT","ReceiveBTC",0.04182186,15.413446503
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 07:42:29",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 07:48:10",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 07:52:50",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 07:54:07",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:00:41",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:01:55",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:05:57",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:09:51",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:11:06",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:14:32",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:18:53",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:23:11",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:29:31",6,"XBT","TradeSell",-0.041821,-15.52646446
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:33:15",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:42:33",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 08:46:56",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:00:28",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:03:37",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:08:52",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:18:04",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:22:37",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:24:51",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:26:27",7,"XBT","TradeBuy",0.041683,15.64946552
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:27:51",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:28:47",6,"XBT","TradeSell",-0.041683,-15.64946552
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:40:51",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:41:53",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:44:32",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:47:12",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 09:47:49",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 10:08:39",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 10:19:42",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 10:26:33",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 11:08:17",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:16:56",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:18:38",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:27:53",7,"XBT","TradeBuy",0.041349,17.11517808
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:30:40",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:31:21",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:32:54",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:35:59",6,"XBT","TradeSell",-0.02717,-11.2462064
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:39:10",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:42:45",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 18:52:02",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-03 19:06:07",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 12:29:49",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 12:30:17",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 12:36:29",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 12:37:14",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 12:40:03",6,"XBT","TradeSell",-0.014179,-6.63903317
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 12:43:04",4,"ZAR","Bid",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 12:43:04",7,"XBT","TradeBuy",0.041025,19.20913575
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 12:43:04",22,"XBT","TradeBidFeeDebit",-0.000410000000000001,-0.1919743
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 12:44:08",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 13:00:04",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 13:06:44",4,"XBT","Ask",0,0
"9cfe3731347f1b9a54f37d3cbd2e021f","2015-11-04 13:17:12",1,"XBT","SendBTC",-0.0406,-19.794936
"9cfe3731347f1b9a54f37d3cbd2e021f","2016-02-15 10:34:08",1,"XBT","ReceiveBTC",0.0131576,5.339485656
"9cfe3731347f1b9a54f37d3cbd2e021f","2016-02-15 10:38:41",1,"XBT","ReceiveBTC",0.00328974,1.3271469108
